Entity	QRank	museum	museumLabel	Rank_lat
Q3891121	15379	http://www.wikidata.org/entity/Q3891121	Palazzo Zevallos Stigliano	40.83973
Q16531852	15338	http://www.wikidata.org/entity/Q16531852	Belvedere di San Leucio	41.10086
Q1133966	15323	http://www.wikidata.org/entity/Q1133966	Keats-Shelley Memorial House	41.905756
Q894670	15019	http://www.wikidata.org/entity/Q894670	Pisa Botanic Garden and Museum	43.719722222222
Q1799158	15008	http://www.wikidata.org/entity/Q1799158	"Università di Firenze Museo Zoologico ""La Specola"""	43.764487
Q3330361	14965	http://www.wikidata.org/entity/Q3330361	Palatine Museum	41.8883
Q2886989	14899	http://www.wikidata.org/entity/Q2886989	Basilica of San Bernardino	42.350224
Q3576051	14878	http://www.wikidata.org/entity/Q3576051	Zoomarine	41.633611111111
Q750837	14875	http://www.wikidata.org/entity/Q750837	Romito Cave	39.911111111111
Q3527911	14734	http://www.wikidata.org/entity/Q3527911	Roman Theatre of Aosta	45.73841
Q494404	14688	http://www.wikidata.org/entity/Q494404	Santa Maria dello Spasimo	38.114166666667
Q3868183	14677	http://www.wikidata.org/entity/Q3868183	Museo di Santa Giulia	45.53964
Q1954237	14668	http://www.wikidata.org/entity/Q1954237	Regional Archaeological Museum Antonino Salinas	38.12095
Q55348831	14660	http://www.wikidata.org/entity/Q55348831	Villa Nobel	43.821267666569
Q3981620	14638	http://www.wikidata.org/entity/Q3981620	Tavole Palatine	40.416058
Q2887175	14623	http://www.wikidata.org/entity/Q2887175	Underground basilica of Porta Maggiore	41.89114
Q14549937	14609	http://www.wikidata.org/entity/Q14549937	Chiesa Madre	38.036731
Q3329137	14374	http://www.wikidata.org/entity/Q3329137	Museo Enzo Ferrari	44.652157
Q2968035	14372	http://www.wikidata.org/entity/Q2968035	Castello Normanno	37.554199
Q1807870	14319	http://www.wikidata.org/entity/Q1807870	Saepinum	41.43333333
Q182234	14264	http://www.wikidata.org/entity/Q182234	Castle Schenna	46.69072
Q2095405	14142	http://www.wikidata.org/entity/Q2095405	Pinacoteca Nazionale	43.315624
Q2363459	14078	http://www.wikidata.org/entity/Q2363459	Villa Maxentii	41.855474242484
Q3280239	14059	http://www.wikidata.org/entity/Q3280239	birthplace of Leonardo da Vinci	43.795321
Q16383344	14040	http://www.wikidata.org/entity/Q16383344	Zoom di Cumiana	44.93232
Q3747209	13986	http://www.wikidata.org/entity/Q3747209	Fondazione Querini Stampalia	45.436278
Q978549	13985	http://www.wikidata.org/entity/Q978549	Monastery of Fonte Avellana	43.47136
Q220221	13927	http://www.wikidata.org/entity/Q220221	Stazione Zoologica Anton Dohrn	40.8327
Q510071	13913	http://www.wikidata.org/entity/Q510071	Museum Palazzo Massimo alle Terme	41.901360478786
Q1954223	13884	http://www.wikidata.org/entity/Q1954223	Museo archeologico regionale Paolo Orsi	37.07638889
Q3671695	13867	http://www.wikidata.org/entity/Q3671695	San Pietro, Tuscania	42.41279
Q3558929	13836	http://www.wikidata.org/entity/Q3558929	Villa Reale di Marlia	43.9
Q3651276	13794	http://www.wikidata.org/entity/Q3651276	Camera di San Paolo	44.8044
Q3995469	13767	http://www.wikidata.org/entity/Q3995469	torre dell'Elefante	39.217962808172
Q1851610	13760	http://www.wikidata.org/entity/Q1851610	Alfa Romeo Museum	45.5574
Q3329363	13750	http://www.wikidata.org/entity/Q3329363	Stibbert Museum	43.792916666667
Q3868400	13666	http://www.wikidata.org/entity/Q3868400	Leonardo Museum	43.786794218385
Q162965	13656	http://www.wikidata.org/entity/Q162965	Palazzo Doria Tursi	44.41133333
Q21076815	13490	http://www.wikidata.org/entity/Q21076815	Villa Verdi	45.00263
Q1916826	13459	http://www.wikidata.org/entity/Q1916826	Galata - Museo del mare	44.41422222
Q1120660	13362	http://www.wikidata.org/entity/Q1120660	Vezzolano Abbey	45.08025
Q499234	13359	http://www.wikidata.org/entity/Q499234	Villa Romana del Tellaro	36.83555556
Q3982048	13356	http://www.wikidata.org/entity/Q3982048	Teatro Margherita	41.1264
Q18059132	13021	http://www.wikidata.org/entity/Q18059132	Torre di San Martino della Battaglia	45.425184
Q1089361	12996	http://www.wikidata.org/entity/Q1089361	Castello dell'Imperatore	43.878883
Q3516746	12983	http://www.wikidata.org/entity/Q3516746	Teatro Bibiena	45.1578
Q752696	12979	http://www.wikidata.org/entity/Q752696	Roman Theatre of Trieste	45.649036
Q1048623	12776	http://www.wikidata.org/entity/Q1048623	Castel Thun	46.273403
Q1048860	12774	http://www.wikidata.org/entity/Q1048860	Civico museo del Castello di San Giusto	45.646902
Q3651777	12773	http://www.wikidata.org/entity/Q3651777	Campana dei Caduti	45.8739189
Q28727449	12744	http://www.wikidata.org/entity/Q28727449	Museo del Violino	45.13128
Q937190	12732	http://www.wikidata.org/entity/Q937190	Verrès Castle	45.669815
Q3868125	12656	http://www.wikidata.org/entity/Q3868125	Museo delle anime del Purgatorio	41.90413
Q334414	12652	http://www.wikidata.org/entity/Q334414	San Clemente Abbey in Casauria	42.235203
Q810100	12627	http://www.wikidata.org/entity/Q810100	Church of Saint Peter a Grado	43.67972222
Q3558847	12620	http://www.wikidata.org/entity/Q3558847	Villa del Principe	44.4158
Q838986	12610	http://www.wikidata.org/entity/Q838986	Bagatti Valsecchi Museum	45.469632
Q3895598	12544	http://www.wikidata.org/entity/Q3895598	Le Cornelle	45.715915
Q3662987	12536	http://www.wikidata.org/entity/Q3662987	Castle of Trani	41.281723
Q1954273	12533	http://www.wikidata.org/entity/Q1954273	Museo Revoltella	45.64684
Q3895574	12504	http://www.wikidata.org/entity/Q3895574	Parco di Pinocchio	43.898526
Q1089694	12465	http://www.wikidata.org/entity/Q1089694	Churburg	46.663539
Q869130	12428	http://www.wikidata.org/entity/Q869130	Museo dell'Opera Metropolitana del Duomo	43.3175
Q2957156	12395	http://www.wikidata.org/entity/Q2957156	Santa Corona	45.549258
Q3868175	12329	http://www.wikidata.org/entity/Q3868175	Museo di Roma	41.897288784232
Q637157	12289	http://www.wikidata.org/entity/Q637157	National Archaeological Museum of Taranto	40.473705
Q3329345	12147	http://www.wikidata.org/entity/Q3329345	Museo Nazionale di San Martino	40.8431
Q3674029	12138	http://www.wikidata.org/entity/Q3674029	Chiesa di Santa Maria di Castello	44.40559
Q3388589	12134	http://www.wikidata.org/entity/Q3388589	Tosio Martinengo Gallery	45.534534
Q55388576	12119	http://www.wikidata.org/entity/Q55388576	Museo del Cenacolo Vinciano	45.46626
Q3906237	12026	http://www.wikidata.org/entity/Q3906237	Planetario di Milano	45.47373333
Q898904	12022	http://www.wikidata.org/entity/Q898904	Palazzo Thiene	45.54833333
Q3867519	12022	http://www.wikidata.org/entity/Q3867519	Civic Museums of Padua	45.41096
Q2844403	11988	http://www.wikidata.org/entity/Q2844403	Roman Amphitheatre of Cagliari	39.224
Q835461	11960	http://www.wikidata.org/entity/Q835461	Porta Soprana	44.40557
Q2047629	11857	http://www.wikidata.org/entity/Q2047629	Palazzo dei Priori	43.401817
Q538394	11784	http://www.wikidata.org/entity/Q538394	Castello Eurialo	37.091181
Q4011961	11728	http://www.wikidata.org/entity/Q4011961	Villa Durazzo Pallavicini	44.42949
Q4012242	11683	http://www.wikidata.org/entity/Q4012242	Villa Malfitano Whitaker	38.121944
Q2722437	11676	http://www.wikidata.org/entity/Q2722437	Villa Trissino	45.56635
Q3939371	11672	http://www.wikidata.org/entity/Q3939371	Rocca Albornoziana	42.733956
Q3005742	11546	http://www.wikidata.org/entity/Q3005742	Crypta Balbi	41.8944
Q1439551	11532	http://www.wikidata.org/entity/Q1439551	San Cesareo in Palatio	41.878677777778
Q304735	11471	http://www.wikidata.org/entity/Q304735	Mintadi	41.83222222
Q2898082	11413	http://www.wikidata.org/entity/Q2898082	Palazzo Grimani di Santa Maria Formosa	45.436956
Q25100007	11357	http://www.wikidata.org/entity/Q25100007	Chiostro del Bramante	41.900073496048
Q1080108	11295	http://www.wikidata.org/entity/Q1080108	Galleria Nazionale delle Marche	43.72387
Q514069	11269	http://www.wikidata.org/entity/Q514069	Villa Pisani	45.35736667
Q3575454	11201	http://www.wikidata.org/entity/Q3575454	parco archeologico di Posillipo	40.79323
Q1092493	11173	http://www.wikidata.org/entity/Q1092493	Cineteca di Bologna	44.4988658
Q3329487	11160	http://www.wikidata.org/entity/Q3329487	National Archaeological Museum of Paestum	40.42339
Q747586	11157	http://www.wikidata.org/entity/Q747586	Basilica of San Saturnino	39.213889
Q3867986	11135	http://www.wikidata.org/entity/Q3867986	Murano Glass Museum	45.456482
Q3662330	11053	http://www.wikidata.org/entity/Q3662330	Mackenzie Castle	44.41527778
Q984263	11046	http://www.wikidata.org/entity/Q984263	house of Machiavelli	43.682747
Q2525176	11020	http://www.wikidata.org/entity/Q2525176	Villa Garzoni	43.89998
Q1954314	10999	http://www.wikidata.org/entity/Q1954314	Donnaregina Contemporary Art Museum, Madre Museum	40.854861111111
Q3867590	10936	http://www.wikidata.org/entity/Q3867590	Q3867590	41.914184750013
Q3685090	10871	http://www.wikidata.org/entity/Q3685090	Garibaldi Museum in Caprera	41.2161345
Q3328416	10847	http://www.wikidata.org/entity/Q3328416	Museo delle Sinopie del Camposanto monumentale	43.72252
Q1115846	10716	http://www.wikidata.org/entity/Q1115846	Ospedale del Ceppo	43.935055555556
Q946065	10672	http://www.wikidata.org/entity/Q946065	Gianni Caproni Museum of Aeronautics	46.02051644
Q3604681	10622	http://www.wikidata.org/entity/Q3604681	Civic Aquarium of Milan	45.474016
Q3330620	10590	http://www.wikidata.org/entity/Q3330620	Museo internazionale delle ceramiche	44.289471
Q3662410	10535	http://www.wikidata.org/entity/Q3662410	Poppi Castle	43.722397
Q1292498	10532	http://www.wikidata.org/entity/Q1292498	Caulonia	38.44541667
Q3889845	10526	http://www.wikidata.org/entity/Q3889845	Palazzo Chigi of Ariccia	41.661816
Q2358398	10503	http://www.wikidata.org/entity/Q2358398	Archeological Civic Museum of Bologna	44.49295
Q3908016	10489	http://www.wikidata.org/entity/Q3908016	Real Ferdinando Bridge	41.24222222
Q3890054	10480	http://www.wikidata.org/entity/Q3890054	Palazzo Ducale	44.54259
Q1048829	10407	http://www.wikidata.org/entity/Q1048829	Castello a Mare	38.122005
Q3966414	10367	http://www.wikidata.org/entity/Q3966414	Astronomical Observatory of Padova	45.4019512
Q18199019	10351	http://www.wikidata.org/entity/Q18199019	HangarBicocca	45.521253
Q1485807	10293	http://www.wikidata.org/entity/Q1485807	Q1485807	38.0031
Q4185837	10292	http://www.wikidata.org/entity/Q4185837	Corigliano Calabro Castle	39.594185
Q3895569	10255	http://www.wikidata.org/entity/Q3895569	Capodimonte park	40.86736
Q3330623	10167	http://www.wikidata.org/entity/Q3330623	International Museum and Library of Music	44.49279
Q1318133	10098	http://www.wikidata.org/entity/Q1318133	National Museum of Oriental Art	41.832464694444
Q3685188	10084	http://www.wikidata.org/entity/Q3685188	Parco Archeologico delle terme di Baia- Bacoli	40.817432
Q520899	10055	http://www.wikidata.org/entity/Q520899	Abbazia di Santa Maria a Cerrate (Lecce)	40.45859
Q2860778	10001	http://www.wikidata.org/entity/Q2860778	Rusellae	42.827179501921
Q3471763	9971	http://www.wikidata.org/entity/Q3471763	Santuario della Madonna dei Miracoli	45.626085
Q55588067	9908	http://www.wikidata.org/entity/Q55588067	archaeological excavations at Oplontis	40.75761
Q3757708	9881	http://www.wikidata.org/entity/Q3757708	Civic Gallery of Modern and Contemporary Art	45.065067
Q1894505	9856	http://www.wikidata.org/entity/Q1894505	Castello di Maredolce	38.09233087
Q3905124	9824	http://www.wikidata.org/entity/Q3905124	Pinacoteca del Castello Sforzesco	45.46972222
Q1787344	9809	http://www.wikidata.org/entity/Q1787344	Sacred Mount Calvary of Domodossola	46.10555556
Q2970574	9784	http://www.wikidata.org/entity/Q2970574	Saint-Pierre Castle	45.710251
Q4012102	9783	http://www.wikidata.org/entity/Q4012102	Villa Il Gioiello	43.7476
Q22811468	9727	http://www.wikidata.org/entity/Q22811468	MUDEC - Museum of Cultures	45.45201
Q3860567	9693	http://www.wikidata.org/entity/Q3860567	Torba Abbey	45.7294
Q604908	9627	http://www.wikidata.org/entity/Q604908	Archaeological Museum of Milan	45.46561944
Q1398802	9534	http://www.wikidata.org/entity/Q1398802	Civitas Classis	44.395
Q3697244	9478	http://www.wikidata.org/entity/Q3697244	Royal Crypt of Superga	45.080833333333
Q3763846	9468	http://www.wikidata.org/entity/Q3763846	Giardino Bardini	43.76374722
Q3623078	9421	http://www.wikidata.org/entity/Q3623078	Royal Armoury of Turin	45.0709272
Q1222097	9362	http://www.wikidata.org/entity/Q1222097	Villa Borghese Pinciana	41.914194
Q4012306	9334	http://www.wikidata.org/entity/Q4012306	Villa Menafoglio Litta Panza	45.824858
Q1081881	9287	http://www.wikidata.org/entity/Q1081881	National Museum of San Matteo	43.71463
Q666214	9154	http://www.wikidata.org/entity/Q666214	Collegio del Cambio	43.11111111
Q3662332	9140	http://www.wikidata.org/entity/Q3662332	Malaspina Castle	44.135494
Q1530830	9094	http://www.wikidata.org/entity/Q1530830	Kircher Collection	41.89894722
Q3662375	9086	http://www.wikidata.org/entity/Q3662375	Castello Sforzesco (Vigevano)	45.316129
Q370428	9057	http://www.wikidata.org/entity/Q370428	Certosa di San Giacomo	40.547794
Q3868173	9055	http://www.wikidata.org/entity/Q3868173	Museo di Piana delle Orme	41.444029
Q3662883	8987	http://www.wikidata.org/entity/Q3662883	Sarre Royal Castle	45.712818
Q3951764	8979	http://www.wikidata.org/entity/Q3951764	Excavation of Stabiae	40.702952
Q19923565	8823	http://www.wikidata.org/entity/Q19923565	Castello di Caccamo	37.9319764
Q3868193	8787	http://www.wikidata.org/entity/Q3868193	Museo di Antropologia Criminale - Cesare Lombroso	45.0497591
Q3890502	8708	http://www.wikidata.org/entity/Q3890502	Museo di Palazzo Mocenigo	45.440555555556
Q1526140	8682	http://www.wikidata.org/entity/Q1526140	Regional museum of Messina	38.2088
Q3607385	8637	http://www.wikidata.org/entity/Q3607385	Akrai	37.058
Q1954326	8598	http://www.wikidata.org/entity/Q1954326	Museo Storico Navale	45.4325611
Q2705376	8569	http://www.wikidata.org/entity/Q2705376	Loggia del Bigallo	43.77274722
Q3867927	8521	http://www.wikidata.org/entity/Q3867927	Museum of the Risorgimento	45.472112
Q477225	8517	http://www.wikidata.org/entity/Q477225	Chiaravalle della Colomba Abbey	44.925663
Q30404748	8489	http://www.wikidata.org/entity/Q30404748	Q30404748	42.250367
Q3949876	8473	http://www.wikidata.org/entity/Q3949876	Sanctuary of Hercules Victor	41.96326111
Q5761509	8464	http://www.wikidata.org/entity/Q5761509	Centro Storico Fiat	45.045745
Q2790359	8459	http://www.wikidata.org/entity/Q2790359	Museo d'arte contemporanea del castello di Rivoli	45.069853
Q3328417	8429	http://www.wikidata.org/entity/Q3328417	Museo per la Memoria di Ustica	44.513322
Q15961396	8411	http://www.wikidata.org/entity/Q15961396	Museo Archeologico Nazionale, Venice	45.433483
Q3868384	8393	http://www.wikidata.org/entity/Q3868384	Museo Ideale Leonardo da Vinci	43.78755
Q2729588	8370	http://www.wikidata.org/entity/Q2729588	Museo Barracco di Scultura Antica	41.896852700406
Q2560307	8330	http://www.wikidata.org/entity/Q2560307	Forte Tre Sassi	46.52777778
Q17164738	8326	http://www.wikidata.org/entity/Q17164738	Palace of Theodoric in Ravenna	44.415974
Q1228199	8316	http://www.wikidata.org/entity/Q1228199	Palazzo Corsini	43.770777
Q474122	8305	http://www.wikidata.org/entity/Q474122	convent of San Domenico	43.801148
Q3889607	8274	http://www.wikidata.org/entity/Q3889607	Palazzo Barolo	45.07464
Q26840128	8243	http://www.wikidata.org/entity/Q26840128	Scuderie del Quirinale	41.8987
Q2034636	8240	http://www.wikidata.org/entity/Q2034636	Astronomical Observatory of Capodimonte	40.86286111
Q3624083	8221	http://www.wikidata.org/entity/Q3624083	Arte Sella	46.00156
Q18713219	8187	http://www.wikidata.org/entity/Q18713219	Pavia City Museums	45.19
Q51099	8136	http://www.wikidata.org/entity/Q51099	Museo Teatrale alla Scala	45.467037
Q3661337	8090	http://www.wikidata.org/entity/Q3661337	Pascoli House-Museum	44.084163
Q333923	8089	http://www.wikidata.org/entity/Q333923	Fruttuaria	45.222466
Q16583604	8066	http://www.wikidata.org/entity/Q16583604	OGR	45.064943
Q16318951	8019	http://www.wikidata.org/entity/Q16318951	Santa Maria della Pietà psychiatric hospital	41.940641
Q1333237	8011	http://www.wikidata.org/entity/Q1333237	Helorus	36.84220278
Q3640190	7997	http://www.wikidata.org/entity/Q3640190	The Biosphere	44.40984167
Q3645136	7983	http://www.wikidata.org/entity/Q3645136	Brixia	45.539166666667
Q3867873	7946	http://www.wikidata.org/entity/Q3867873	Museum of Oriental Art	45.0744144
Q19856	7933	http://www.wikidata.org/entity/Q19856	Govone Castle	44.8049
Q4011939	7877	http://www.wikidata.org/entity/Q4011939	Villa Della Porta Bozzolo	45.906327
Q3662867	7856	http://www.wikidata.org/entity/Q3662867	Castle of San Michele	39.244764
Q2005265	7855	http://www.wikidata.org/entity/Q2005265	nuraghe Arrubiu	39.662187
Q3815828	7855	http://www.wikidata.org/entity/Q3815828	Kleines Berlin	45.6556
Q1732146	7850	http://www.wikidata.org/entity/Q1732146	nuraghe Palmavera	40.5949529
Q2957143	7847	http://www.wikidata.org/entity/Q2957143	San Severo Chapel (Perugia)	43.112835
Q3868176	7841	http://www.wikidata.org/entity/Q3868176	Palazzo Bellomo Museum	37.057613
Q859383	7827	http://www.wikidata.org/entity/Q859383	Cento Camerelle	40.79821
Q3662833	7826	http://www.wikidata.org/entity/Q3662833	Castello di Rivalta	44.94977
Q25052267	7822	http://www.wikidata.org/entity/Q25052267	shit museum	45.000884
Q1641449	7815	http://www.wikidata.org/entity/Q1641449	Scuola Grande dei Carmini	45.433635
Q3747218	7787	http://www.wikidata.org/entity/Q3747218	Sandretto Re Rebaudengo Foundation	45.057
Q2455740	7737	http://www.wikidata.org/entity/Q2455740	Trostburg	46.595225
Q683244	7730	http://www.wikidata.org/entity/Q683244	Sentinum	43.41846
Q738951	7695	http://www.wikidata.org/entity/Q738951	Prösels Castle	46.505434
Q55685697	7695	http://www.wikidata.org/entity/Q55685697	Museo delle Civiltà	41.832603
