Entity	QRank	city	cityLabel	maxPopulation
Q180522	566468	http://www.wikidata.org/entity/Q180522	Aqaba	140000.0
Q199528	565358	http://www.wikidata.org/entity/Q199528	Dehradun	578420.0
Q44237	561601	http://www.wikidata.org/entity/Q44237	Mendoza, Argentina	114822.0
Q156713	558380	http://www.wikidata.org/entity/Q156713	Zhytomyr	261624.0
Q6761	557329	http://www.wikidata.org/entity/Q6761	Livorno	152914.0
Q179046	556645	http://www.wikidata.org/entity/Q179046	Fatehpur Sikri	32905.0
Q122803	553144	http://www.wikidata.org/entity/Q122803	Erzurum	767848.0
Q385	552898	http://www.wikidata.org/entity/Q385	Gdynia	245222.0
Q189471	552837	http://www.wikidata.org/entity/Q189471	Cupertino	60381.0
Q10717	552265	http://www.wikidata.org/entity/Q10717	Georgetown	200500.0
Q171771	552204	http://www.wikidata.org/entity/Q171771	Bhubaneswar	837737.0
Q6537	551478	http://www.wikidata.org/entity/Q6537	Vicenza	109823.0
Q165204	551386	http://www.wikidata.org/entity/Q165204	Mérida	892363.0
Q132671	551281	http://www.wikidata.org/entity/Q132671	Pau	77066.0
Q174341	550011	http://www.wikidata.org/entity/Q174341	İskenderun	251682.0
Q27242	548296	http://www.wikidata.org/entity/Q27242	Al-Ula	32413.0
Q83285	548120	http://www.wikidata.org/entity/Q83285	Durrës	113249.0
Q134902	547612	http://www.wikidata.org/entity/Q134902	Stoke-on-Trent	249008.0
Q123709	546979	http://www.wikidata.org/entity/Q123709	Dundee	148280.0
Q3001	545206	http://www.wikidata.org/entity/Q3001	Paramaribo	223757.0
Q80484	539377	http://www.wikidata.org/entity/Q80484	Patna	1684222.0
Q10566	537014	http://www.wikidata.org/entity/Q10566	Saskatoon	266141.0
Q6616	536041	http://www.wikidata.org/entity/Q6616	Poitiers	90240.0
Q5869	535714	http://www.wikidata.org/entity/Q5869	Lhasa	867891.0
Q6231	534632	http://www.wikidata.org/entity/Q6231	Cremona	70637.0
Q9920	534185	http://www.wikidata.org/entity/Q9920	Haarlem	162543.0
Q182299	531688	http://www.wikidata.org/entity/Q182299	Chania	54559.0
Q3748	531414	http://www.wikidata.org/entity/Q3748	Monrovia	1021762.0
Q3642	531302	http://www.wikidata.org/entity/Q3642	Asmara	963000.0
Q133123	530311	http://www.wikidata.org/entity/Q133123	Patras	173600.0
Q200054	528758	http://www.wikidata.org/entity/Q200054	Jamshedpur	1558000.0
Q190828	526985	http://www.wikidata.org/entity/Q190828	Petah Tikva	236169.0
Q3889	526956	http://www.wikidata.org/entity/Q3889	Maputo	1133200.0
Q126269	526124	http://www.wikidata.org/entity/Q126269	Wolverhampton	250970.0
Q130191	524995	http://www.wikidata.org/entity/Q130191	Norwich	195971.0
Q2123	524726	http://www.wikidata.org/entity/Q2123	Regina	226404.0
Q133116	524346	http://www.wikidata.org/entity/Q133116	Hamilton	569353.0
Q62677	521879	http://www.wikidata.org/entity/Q62677	Karakorum	9439.0
Q170115	521290	http://www.wikidata.org/entity/Q170115	Srinagar	1180570.0
Q228405	519192	http://www.wikidata.org/entity/Q228405	Madurai	1561129.0
Q485496	518177	http://www.wikidata.org/entity/Q485496	Shymkent	1191877.0
Q208473	517876	http://www.wikidata.org/entity/Q208473	Przemyśl	58408.0
Q179351	516751	http://www.wikidata.org/entity/Q179351	City of Westminster	255324.0
Q211760	516221	http://www.wikidata.org/entity/Q211760	Culiacán	808416.0
Q3882	515734	http://www.wikidata.org/entity/Q3882	Manama	157474.0
Q5475	515632	http://www.wikidata.org/entity/Q5475	Treviso	84607.0
Q47887	514166	http://www.wikidata.org/entity/Q47887	Nijmegen	177359.0
Q40816	512913	http://www.wikidata.org/entity/Q40816	Benghazi	631555.0
Q127041	511739	http://www.wikidata.org/entity/Q127041	Mangaluru	623841.0
Q2308046	510245	http://www.wikidata.org/entity/Q2308046	Sparti	16239.0
Q45313	508947	http://www.wikidata.org/entity/Q45313	Herat	556205.0
Q191170	508141	http://www.wikidata.org/entity/Q191170	Fallujah	326471.0
Q187346	504359	http://www.wikidata.org/entity/Q187346	Constantine	448374.0
Q1709	503536	http://www.wikidata.org/entity/Q1709	Schwerin	98596.0
Q128147	503475	http://www.wikidata.org/entity/Q128147	Kingston upon Hull	260200.0
Q123196	503406	http://www.wikidata.org/entity/Q123196	Sderot	23090.0
Q484706	503050	http://www.wikidata.org/entity/Q484706	Karaganda	497777.0
Q47048	502229	http://www.wikidata.org/entity/Q47048	Oulu	200526.0
Q1223508	501633	http://www.wikidata.org/entity/Q1223508	Ohrid	38818.0
Q83061	501313	http://www.wikidata.org/entity/Q83061	Van	353419.0
Q165090	500871	http://www.wikidata.org/entity/Q165090	Chambéry	59856.0
Q676778	500572	http://www.wikidata.org/entity/Q676778	Chefchaouen	42786.0
Q168866	500141	http://www.wikidata.org/entity/Q168866	Eskişehir	871187.0
Q2704	499987	http://www.wikidata.org/entity/Q2704	Pescara	118657.0
Q13360	499440	http://www.wikidata.org/entity/Q13360	Reggio Emilia	169545.0
Q12303	498621	http://www.wikidata.org/entity/Q12303	Jerez de la Frontera	213231.0
Q200019	495282	http://www.wikidata.org/entity/Q200019	Jodhpur	1033918.0
Q1020776	494346	http://www.wikidata.org/entity/Q1020776	Cabo San Lucas	68463.0
Q29888	494280	http://www.wikidata.org/entity/Q29888	Aswan	267913.0
Q222267	491646	http://www.wikidata.org/entity/Q222267	Kanyakumari	19678.0
Q134672	491214	http://www.wikidata.org/entity/Q134672	Exeter	124180.0
Q3688	491018	http://www.wikidata.org/entity/Q3688	Nouakchott	1077169.0
Q28729	487536	http://www.wikidata.org/entity/Q28729	Kozhikode	431560.0
Q188022	484297	http://www.wikidata.org/entity/Q188022	Mardin	86948.0
Q151920	483883	http://www.wikidata.org/entity/Q151920	Tiberias	44200.0
Q44401	481695	http://www.wikidata.org/entity/Q44401	Cayenne	63468.0
Q22905	481391	http://www.wikidata.org/entity/Q22905	Bradford	293277.0
Q66568	477324	http://www.wikidata.org/entity/Q66568	Kanpur	2701324.0
Q82765	476788	http://www.wikidata.org/entity/Q82765	Olsztyn	170225.0
Q1310	474741	http://www.wikidata.org/entity/Q1310	Arnhem	164096.0
Q165995	474320	http://www.wikidata.org/entity/Q165995	Malatya	426381.0
Q2222874	473091	http://www.wikidata.org/entity/Q2222874	Zanzibar City	709809.0
Q11909	472297	http://www.wikidata.org/entity/Q11909	Vadodara	2065771.0
Q158903	470875	http://www.wikidata.org/entity/Q158903	Shusha	4446.0
Q2766547	469740	http://www.wikidata.org/entity/Q2766547	's-Hertogenbosch	143782.0
Q186234	465833	http://www.wikidata.org/entity/Q186234	Kufa	171305.0
Q72818	465062	http://www.wikidata.org/entity/Q72818	Haiphong	2103500.0
Q160450	464656	http://www.wikidata.org/entity/Q160450	Samsun	1368488.0
Q245023	463951	http://www.wikidata.org/entity/Q245023	Taichung	3033885.0
Q174237	463880	http://www.wikidata.org/entity/Q174237	Budva	13338.0
Q1640	461227	http://www.wikidata.org/entity/Q1640	Osijek	96313.0
Q13329	460426	http://www.wikidata.org/entity/Q13329	Piacenza	102465.0
Q47034	459895	http://www.wikidata.org/entity/Q47034	Espoo	297132.0
Q81046	458443	http://www.wikidata.org/entity/Q81046	Charleroi	201816.0
Q189901	456604	http://www.wikidata.org/entity/Q189901	Argos	22209.0
Q171639	455960	http://www.wikidata.org/entity/Q171639	Ashdod	220174.0
Q81581	455691	http://www.wikidata.org/entity/Q81581	Szeged	158829.0
Q134287	454163	http://www.wikidata.org/entity/Q134287	Tarsus	339676.0
Q1947	453054	http://www.wikidata.org/entity/Q1947	Juba	459342.0
Q130800	451885	http://www.wikidata.org/entity/Q130800	Papeete	26926.0
Q189133	450143	http://www.wikidata.org/entity/Q189133	Cairns	146778.0
Q106583	449592	http://www.wikidata.org/entity/Q106583	Bielsko-Biała	169089.0
Q131605	446935	http://www.wikidata.org/entity/Q131605	Merano	41071.0
Q216939	445993	http://www.wikidata.org/entity/Q216939	Essaouira	77966.0
Q2055	444175	http://www.wikidata.org/entity/Q2055	Whitehorse	28201.0
Q208022	442469	http://www.wikidata.org/entity/Q208022	Police	30623.0
Q40844	442256	http://www.wikidata.org/entity/Q40844	Breda	183456.0
Q43475	440696	http://www.wikidata.org/entity/Q43475	Derby	255394.0
Q3733	440212	http://www.wikidata.org/entity/Q3733	Conakry	1667864.0
Q3214	438555	http://www.wikidata.org/entity/Q3214	Cottbus	99515.0
Q4024	438292	http://www.wikidata.org/entity/Q4024	Frankfurt (Oder)	58230.0
Q178405	437710	http://www.wikidata.org/entity/Q178405	Larissa	148562.0
Q81137	437564	http://www.wikidata.org/entity/Q81137	Olomouc	101825.0
Q39178	436494	http://www.wikidata.org/entity/Q39178	Port of Spain	37074.0
Q126898	433678	http://www.wikidata.org/entity/Q126898	Antibes	75130.0
Q173270	433465	http://www.wikidata.org/entity/Q173270	Veracruz	428323.0
Q92212	433418	http://www.wikidata.org/entity/Q92212	Opole	127387.0
Q200036	433320	http://www.wikidata.org/entity/Q200036	Volos	85803.0
Q30985	432654	http://www.wikidata.org/entity/Q30985	Hamilton	3686.0
Q182625	431777	http://www.wikidata.org/entity/Q182625	Windsor	229660.0
Q188336	427289	http://www.wikidata.org/entity/Q188336	Safed	35700.0
Q183199	427221	http://www.wikidata.org/entity/Q183199	Ioannina	64896.0
Q130212	426655	http://www.wikidata.org/entity/Q130212	Székesfehérvár	95915.0
Q3659	425277	http://www.wikidata.org/entity/Q3659	N'Djamena	1092066.0
Q191204	424991	http://www.wikidata.org/entity/Q191204	Sulaymaniyah	878146.0
Q131638	423843	http://www.wikidata.org/entity/Q131638	Shkodër	112276.0
Q203476	423076	http://www.wikidata.org/entity/Q203476	Port Blair	100608.0
Q187352	422589	http://www.wikidata.org/entity/Q187352	Kavala	54065.0
Q173310	422512	http://www.wikidata.org/entity/Q173310	Kirkuk	975000.0
Q110011	419622	http://www.wikidata.org/entity/Q110011	Kołobrzeg	44340.0
Q188304	417736	http://www.wikidata.org/entity/Q188304	Sunderland	277417.0
Q102317	417695	http://www.wikidata.org/entity/Q102317	Kielce	186894.0
Q159610	417435	http://www.wikidata.org/entity/Q159610	Vlorë	130827.0
Q207754	416087	http://www.wikidata.org/entity/Q207754	Tiruchirappalli	916857.0
Q170507	416060	http://www.wikidata.org/entity/Q170507	Nanterre	97351.0
Q13678	415746	http://www.wikidata.org/entity/Q13678	Agrigento	55512.0
Q140631	415410	http://www.wikidata.org/entity/Q140631	Tainan	1874686.0
Q283368	415065	http://www.wikidata.org/entity/Q283368	Raqqa	299824.0
Q137271	414549	http://www.wikidata.org/entity/Q137271	Kota Kinabalu	452058.0
Q3929	414186	http://www.wikidata.org/entity/Q3929	Port Louis	149194.0
Q133073	413895	http://www.wikidata.org/entity/Q133073	Dunedin	106200.0
Q88	413458	http://www.wikidata.org/entity/Q88	Alexandria	159467.0
Q484552	413412	http://www.wikidata.org/entity/Q484552	Algeciras	123639.0
Q199712	411849	http://www.wikidata.org/entity/Q199712	Çanakkale	137365.0
Q104720	411660	http://www.wikidata.org/entity/Q104720	Zielona Góra	140002.0
Q163490	409394	http://www.wikidata.org/entity/Q163490	Sidon	200000.0
Q1848	408523	http://www.wikidata.org/entity/Q1848	San Marino	4040.0
Q19583	407762	http://www.wikidata.org/entity/Q19583	Gori	44524.0
Q2471	406979	http://www.wikidata.org/entity/Q2471	Sanaa	2957000.0
Q186141	405861	http://www.wikidata.org/entity/Q186141	Gangtok	100286.0
Q9270	405564	http://www.wikidata.org/entity/Q9270	Thimphu	114551.0
Q44198	403552	http://www.wikidata.org/entity/Q44198	Brampton	656480.0
Q93230	400927	http://www.wikidata.org/entity/Q93230	Rawalpindi	2098231.0
Q200061	399520	http://www.wikidata.org/entity/Q200061	Prizren	186986.0
Q9279	398727	http://www.wikidata.org/entity/Q9279	Bandar Seri Begawan	50000.0
Q35045	396832	http://www.wikidata.org/entity/Q35045	Potosí	189652.0
Q2759	396055	http://www.wikidata.org/entity/Q2759	Urbino	13734.0
Q10509	395985	http://www.wikidata.org/entity/Q10509	Elche	238293.0
Q168193	395545	http://www.wikidata.org/entity/Q168193	Najaf	724700.0
Q115256	394776	http://www.wikidata.org/entity/Q115256	Taoyuan	2293509.0
Q174019	394644	http://www.wikidata.org/entity/Q174019	Béziers	80341.0
Q125293	393812	http://www.wikidata.org/entity/Q125293	Puebla City	1434062.0
Q158467	393414	http://www.wikidata.org/entity/Q158467	Gwalior	1069276.0
Q199500	392675	http://www.wikidata.org/entity/Q199500	Gyumri	121976.0
Q51111	391855	http://www.wikidata.org/entity/Q51111	Pereira	590554.0
Q207752	386483	http://www.wikidata.org/entity/Q207752	Shillong	143229.0
Q198989	386290	http://www.wikidata.org/entity/Q198989	Aktau	183350.0
Q2126436	386201	http://www.wikidata.org/entity/Q2126436	Ras al-Khaimah	115949.0
Q41496	385775	http://www.wikidata.org/entity/Q41496	Thanjavur	222943.0
Q3832	384747	http://www.wikidata.org/entity/Q3832	Bangui	889231.0
Q7030	382368	http://www.wikidata.org/entity/Q7030	Wismar	43878.0
Q105084	382072	http://www.wikidata.org/entity/Q105084	Gliwice	174016.0
Q3881	380950	http://www.wikidata.org/entity/Q3881	Lusaka	2467563.0
Q211952	380635	http://www.wikidata.org/entity/Q211952	Kuşadası	130835.0
Q167895	379332	http://www.wikidata.org/entity/Q167895	Kalamata	58816.0
Q848638	374472	http://www.wikidata.org/entity/Q848638	Turkistan	227098.0
Q92689	373006	http://www.wikidata.org/entity/Q92689	Sopot	32962.0
Q3476	372379	http://www.wikidata.org/entity/Q3476	L'Aquila	69558.0
Q179815	371983	http://www.wikidata.org/entity/Q179815	Durham	48069.0
Q3780	371947	http://www.wikidata.org/entity/Q3780	Freetown	951000.0
Q127063	371753	http://www.wikidata.org/entity/Q127063	Kars	90523.0
Q3818	371510	http://www.wikidata.org/entity/Q3818	Malabo	297000.0
Q92161	371390	http://www.wikidata.org/entity/Q92161	Changchun	9066906.0
Q201051	370615	http://www.wikidata.org/entity/Q201051	Rishon LeZion	249860.0
Q192176	369790	http://www.wikidata.org/entity/Q192176	Bender	76158.0
Q183124	369257	http://www.wikidata.org/entity/Q183124	Cochabamba	632013.0
Q477232	369008	http://www.wikidata.org/entity/Q477232	Aktobe	387807.0
Q3825	368307	http://www.wikidata.org/entity/Q3825	Libreville	797003.0
Q1015	367862	http://www.wikidata.org/entity/Q1015	Koper	25753.0
Q207998	367424	http://www.wikidata.org/entity/Q207998	Fethiye	157745.0
Q134509	365725	http://www.wikidata.org/entity/Q134509	Port Said	524433.0
Q217426	365645	http://www.wikidata.org/entity/Q217426	Soweto	1271628.0
Q172343	365339	http://www.wikidata.org/entity/Q172343	Rafah	164000.0
Q309348	365074	http://www.wikidata.org/entity/Q309348	Khan Yunis	142637.0
Q174684	364649	http://www.wikidata.org/entity/Q174684	Tuzla	110979.0
Q170616	364183	http://www.wikidata.org/entity/Q170616	Chiba	975014.0
Q1022488	364134	http://www.wikidata.org/entity/Q1022488	Brighton and Hove	277103.0
Q212773	361797	http://www.wikidata.org/entity/Q212773	Antigua Guatemala	59091.0
Q181966	361667	http://www.wikidata.org/entity/Q181966	Naha	316048.0
Q3919	361637	http://www.wikidata.org/entity/Q3919	Gaborone	235884.0
Q61944	361496	http://www.wikidata.org/entity/Q61944	Semey	350201.0
Q147089	360071	http://www.wikidata.org/entity/Q147089	Manisa	356702.0
Q185453	357921	http://www.wikidata.org/entity/Q185453	Multan	1871843.0
Q42780	357626	http://www.wikidata.org/entity/Q42780	Ningbo	9404283.0
Q40194	357222	http://www.wikidata.org/entity/Q40194	Mazatlán	501441.0
Q160642	357035	http://www.wikidata.org/entity/Q160642	Salisbury	45477.0
Q170287	356979	http://www.wikidata.org/entity/Q170287	Subotica	105681.0
Q178663	356183	http://www.wikidata.org/entity/Q178663	Meknes	520428.0
Q12292	354577	http://www.wikidata.org/entity/Q12292	Vila-real	51852.0
Q170497	354392	http://www.wikidata.org/entity/Q170497	Gloucester	145563.0
Q125434	354311	http://www.wikidata.org/entity/Q125434	Gqeberha	312392.0
Q170315	354129	http://www.wikidata.org/entity/Q170315	Abbottabad	148587.0
Q5867	353780	http://www.wikidata.org/entity/Q5867	Vukovar	23175.0
Q6088	351817	http://www.wikidata.org/entity/Q6088	Alessandria	91059.0
Q171632	351505	http://www.wikidata.org/entity/Q171632	Maracaibo	1551539.0
Q184163	351493	http://www.wikidata.org/entity/Q184163	Colchester	121859.0
Q38807	350500	http://www.wikidata.org/entity/Q38807	Suva	88271.0
Q200030	349914	http://www.wikidata.org/entity/Q200030	Latakia	700000.0
Q58900	349615	http://www.wikidata.org/entity/Q58900	Doncaster	109805.0
Q3752	349552	http://www.wikidata.org/entity/Q3752	Maykop	139084.0
Q147934	348197	http://www.wikidata.org/entity/Q147934	Jelenia Góra	77305.0
Q61089	348101	http://www.wikidata.org/entity/Q61089	Malacca	455300.0
Q242898	347818	http://www.wikidata.org/entity/Q242898	Jaisalmer	65471.0
Q61092	347005	http://www.wikidata.org/entity/Q61092	George Town	794313.0
Q230818	345328	http://www.wikidata.org/entity/Q230818	Leh	30870.0
Q104731	344758	http://www.wikidata.org/entity/Q104731	Gorzów Wielkopolski	119964.0
Q13377	344729	http://www.wikidata.org/entity/Q13377	Prato	195736.0
Q200166	341214	http://www.wikidata.org/entity/Q200166	Kitchener	256885.0
Q202973	340734	http://www.wikidata.org/entity/Q202973	Kingston	132485.0
Q13320	339967	http://www.wikidata.org/entity/Q13320	Savona	58194.0
Q8621	339917	http://www.wikidata.org/entity/Q8621	Terni	106370.0
Q234600	339828	http://www.wikidata.org/entity/Q234600	Al Ain	766936.0
Q36168	339764	http://www.wikidata.org/entity/Q36168	Bridgetown	110000.0
Q457334	339113	http://www.wikidata.org/entity/Q457334	Moncton	79470.0
Q172438	339094	http://www.wikidata.org/entity/Q172438	Peterborough	194000.0
Q173690	337097	http://www.wikidata.org/entity/Q173690	Gjirokastër	23437.0
Q104740	336755	http://www.wikidata.org/entity/Q104740	Radom	201601.0
Q190165	336636	http://www.wikidata.org/entity/Q190165	Luang Prabang	53792.0
Q41278	336480	http://www.wikidata.org/entity/Q41278	Ulsan	1150116.0
Q192896	335823	http://www.wikidata.org/entity/Q192896	Carlisle	75399.0
Q3751	335489	http://www.wikidata.org/entity/Q3751	Praia	159050.0
Q203000	335082	http://www.wikidata.org/entity/Q203000	Perth	47430.0
Q13464	334931	http://www.wikidata.org/entity/Q13464	Foggia	145348.0
Q320704	333846	http://www.wikidata.org/entity/Q320704	Benin City	1147188.0
Q182009	331578	http://www.wikidata.org/entity/Q182009	Tekirdağ	204001.0
Q162548	331395	http://www.wikidata.org/entity/Q162548	Oskemen	333113.0
Q12258	331173	http://www.wikidata.org/entity/Q12258	Sabadell	218300.0
Q330531	330895	http://www.wikidata.org/entity/Q330531	Kota	1001694.0
Q599416	330540	http://www.wikidata.org/entity/Q599416	Sinop	57404.0
Q486195	330324	http://www.wikidata.org/entity/Q486195	Khiva	105300.0
Q200663	330101	http://www.wikidata.org/entity/Q200663	Faridabad	1404653.0
Q15092	329684	http://www.wikidata.org/entity/Q15092	Castelló de la Plana	176238.0
Q185518	328631	http://www.wikidata.org/entity/Q185518	Mandalay	1225546.0
Q483522	328236	http://www.wikidata.org/entity/Q483522	Villach	65127.0
Q145972	326769	http://www.wikidata.org/entity/Q145972	Zamość	60148.0
Q104712	326760	http://www.wikidata.org/entity/Q104712	Elbląg	115220.0
Q165413	326033	http://www.wikidata.org/entity/Q165413	Baikonur	39161.0
Q31565	325548	http://www.wikidata.org/entity/Q31565	Jerash	50745.0
Q207540	325517	http://www.wikidata.org/entity/Q207540	Lod	75700.0
Q193289	325325	http://www.wikidata.org/entity/Q193289	Iquitos	377609.0
Q43595	325232	http://www.wikidata.org/entity/Q43595	Cotonou	679012.0
Q192225	324152	http://www.wikidata.org/entity/Q192225	Netanya	217200.0
Q738353	323877	http://www.wikidata.org/entity/Q738353	Matamoros	541979.0
Q104725	322941	http://www.wikidata.org/entity/Q104725	Płock	114594.0
Q108223	322572	http://www.wikidata.org/entity/Q108223	Belize City	57169.0
Q200078	322247	http://www.wikidata.org/entity/Q200078	Okayama	720043.0
Q486913	321851	http://www.wikidata.org/entity/Q486913	Atyrau	295496.0
Q216075	321685	http://www.wikidata.org/entity/Q216075	Cần Thơ	1237300.0
Q1737	321373	http://www.wikidata.org/entity/Q1737	Bregenz	29620.0
Q132679	321115	http://www.wikidata.org/entity/Q132679	Willemstad	150000.0
Q129649	321085	http://www.wikidata.org/entity/Q129649	İzmit	363416.0
Q184090	321057	http://www.wikidata.org/entity/Q184090	Preston	141801.0
Q209034	320987	http://www.wikidata.org/entity/Q209034	Toluca	223876.0
